"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @imjaymeann: ""Duterte treated them as Filipinos. Not as a Romualdez or an Aquino."" #D30 #Duterte #Pilipinas #PiliPinasDebates2016 https:…",FALSE,0,NA,2016-03-29 02:39:10,FALSE,NA,"714643031274590208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","princessJANEY18",82,TRUE,FALSE,NA,NA
"2","RT @Senyora: Ikaw na talaga @iamkarendavila!!! Galingan mo sa #PiliPinasDebates2016! <ed><U+00A0><U+00BD><ed><U+00B2><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+008A> https://t.co/GrfcsMQnLu",FALSE,0,NA,2016-03-29 02:34:29,FALSE,NA,"714641852285063170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iloveyousweet08",823,TRUE,FALSE,NA,NA
"3","The hashtag, #PiliPinasDebates2016, trended worldwide even hours after the debate ended.... https://t.co/7nrYpiVIv3 https://t.co/6JuqS8DCvB",FALSE,0,NA,2016-03-29 02:25:32,FALSE,NA,"714639601130872834",NA,"<a href=""http://www.4seu7w33dcljs2dnasjor.com"" rel=""nofollow"">t5f4x9k2j1c9s5rk9</a>","luckymnews365",0,FALSE,FALSE,NA,NA
"4","RT @PatamaNiJuan: Totoong may malasakit para sa bansa at para sa mga Pilipino. #PiliPinasDebates2016 https://t.co/x8FN5xYJGr",FALSE,0,NA,2016-03-29 02:21:43,FALSE,NA,"714638639620173824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JustineSalipsip",33,TRUE,FALSE,NA,NA
"5","RT @Senyora: Yan ang transparent! #PHVoteDuterte. Pumirma yung iba kung wala kayong tinatago! #PiliPinasDebates2016 https://t.co/vmIWasawBI",FALSE,0,NA,2016-03-29 02:21:43,FALSE,NA,"714638639540506624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reivajmahj",1639,TRUE,FALSE,NA,NA
"6","RT @Senyora: Salamat Binay, may palusot nanaman ang mga estudyante. #PiliPinasDebates2016 https://t.co/zO4ACTZsVm",FALSE,0,NA,2016-03-29 02:19:48,FALSE,NA,"714638156117594112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reivajmahj",3576,TRUE,FALSE,NA,NA
"7","RT @Senyora: Yes Duterte! Leadership ang nawawala sa Pilipinas, kailangan na ibalik! #PHVoteDuterte #PiliPinasDebates2016 MABUHAY ANG PILIP…",FALSE,0,NA,2016-03-29 02:18:28,FALSE,NA,"714637819898007552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reivajmahj",3713,TRUE,FALSE,NA,NA
"8","RT @Senyora: Ikaw na talaga @iamkarendavila!!! Galingan mo sa #PiliPinasDebates2016! <ed><U+00A0><U+00BD><ed><U+00B2><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+008A> https://t.co/GrfcsMQnLu",FALSE,0,NA,2016-03-29 02:17:20,FALSE,NA,"714637536463691778",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","swaggybieber01",823,TRUE,FALSE,NA,NA
"9","RT @AngLalaYtera: Debate palang VP. Binay nanginginig kana paano pa kaya PAG naging president ka pa. Ang tanong magiging nga ba?

#PiliPina…",FALSE,0,NA,2016-03-29 02:17:06,FALSE,NA,"714637478049619970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krsrmgr",128,TRUE,FALSE,NA,NA
"10","RT @AngLalaYtera: Palagi akong napapa- ""Very well said <ed><U+00A0><U+00BD><ed><U+00B1><U+008F>"" satwing nagsasali si Sen. Grace Poe. <U+2764><U+FE0F>

#PiliPinasDebates2016",FALSE,0,NA,2016-03-29 02:16:56,FALSE,NA,"714637436916072449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krsrmgr",208,TRUE,FALSE,NA,NA
"11","RT @vec_alporha: Weird yung tanong ni Poe. I mean paano sasagutin ni Roxas kung ano reason ni PNoy? #PiliPinasDebates2016",FALSE,0,NA,2016-03-29 02:15:25,FALSE,NA,"714637051354689536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamcitizenp",17,TRUE,FALSE,NA,NA
"12","RT @AngLalaYtera: VP Binay at Sec. Mar Roxas ang dami niyo pang sinasabi wala naman kaming pake! Sa tingin nyo may panahon pa kami diyan
#P…",FALSE,0,NA,2016-03-29 02:12:39,FALSE,NA,"714636358493450240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cssy_rvra",183,TRUE,FALSE,NA,NA
"13","RT @AngLalaYtera: Mga Friends ko! Pakinggan naman natin sila VP. Binay at Sec. Mar Roxas, kunwari may pake tayo ganern!
#PiliPinasDebates20…",FALSE,0,NA,2016-03-29 02:12:38,FALSE,NA,"714636355016372225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cssy_rvra",240,TRUE,FALSE,NA,NA
"14","RT @AngLalaYtera: Pwede ba VP. Binay! Wag mo na kaming paasahin sa mga ""TALK SHIT LIES"" mo wag kang paasa hindi ka Maputi <ed><U+00A0><U+00BD><ed><U+00B2><U+0081>

#PiliPinasDeba…",FALSE,0,NA,2016-03-29 02:12:36,FALSE,NA,"714636343058391040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cssy_rvra",192,TRUE,FALSE,NA,NA
"15","RT @AngLalaYtera: Debate palang VP. Binay nanginginig kana paano pa kaya PAG naging president ka pa. Ang tanong magiging nga ba?

#PiliPina…",FALSE,0,NA,2016-03-29 02:12:34,FALSE,NA,"714636335340871680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cssy_rvra",128,TRUE,FALSE,NA,NA
"16","RT @AngLalaYtera: Palagi akong napapa- ""Very well said <ed><U+00A0><U+00BD><ed><U+00B1><U+008F>"" satwing nagsasali si Sen. Grace Poe. <U+2764><U+FE0F>

#PiliPinasDebates2016",FALSE,0,NA,2016-03-29 02:12:32,FALSE,NA,"714636327833055232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cssy_rvra",208,TRUE,FALSE,NA,NA
"17","RT @ABSCBNKapamilya: ABS-CBN anchors @iamkarendavila and @KakanTuring to moderate final #PiliPinasDebates2016 | via @ABSCBNNews",FALSE,0,NA,2016-03-29 02:11:42,FALSE,NA,"714636116075220992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jtown158",47,TRUE,FALSE,NA,NA
"18","RT @lahzuhlpls: ANONG SINABI NG OTWOL SA PAGKAINTENSE NG DRAMA SA #PiliPinasDebates2016",FALSE,0,NA,2016-03-29 02:09:57,FALSE,NA,"714635676466155520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wuyipotter",116,TRUE,FALSE,NA,NA
"19","RT @rodmagaru: Tony Velasquez and Karen Devila to moderate the final #PiliPinasDebates2016. APRIL 24. LIVE on ABSCBN from Pangasinan.",FALSE,0,NA,2016-03-29 02:08:47,FALSE,NA,"714635382470488065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jixxxan",50,TRUE,FALSE,NA,NA
"20","RT @additur: Let's talk about performance, Mr VP. Antagal mong VP Makati pa rin ang track record? #PiliPinasDebates2016",FALSE,0,NA,2016-03-29 02:07:28,FALSE,NA,"714635052366233600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoTo_Corrupt",30,TRUE,FALSE,NA,NA
"21","RT @marvingermo: It was the Ayala's who made Makati better. You got it wrong there. #PiliPinasDebates2016",FALSE,0,NA,2016-03-29 02:07:02,FALSE,NA,"714634943075209216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoTo_Corrupt",48,TRUE,FALSE,NA,NA
"22","Karen Davila sa #PiliPinasDebates2016 ng Abs-cbn? Wow. Maganda to. Hahahaha",FALSE,0,NA,2016-03-29 02:03:28,FALSE,NA,"714634047448813569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jelatinx",0,FALSE,FALSE,NA,NA
"23","Si korena ang maghhost ng #PiliPinasDebates2016 ano to basketball sa inyo pa yong ref. #ABSCBNbias",FALSE,1,NA,2016-03-29 02:02:41,FALSE,NA,"714633848856817668",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaybiemaghari28",0,FALSE,FALSE,NA,NA
"24","Tweets showing “love” for candidate from part 2 of #PilipinasDebates2016 #DataAnalytics https://t.co/9Y4r6btH6o https://t.co/feasmobKCm",FALSE,0,NA,2016-03-29 02:00:00,FALSE,NA,"714633174316425216",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","PointwestPH",1,FALSE,FALSE,NA,NA
"25","RT @marinielsaniana: DU30 all the waaaaay! #PiliPinasDebates2016 #Duterte2016 https://t.co/R9QlpBjdCG",FALSE,0,NA,2016-03-29 01:55:27,FALSE,NA,"714632030340841472",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","IamLeyou",54,TRUE,FALSE,NA,NA
