"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @choyzee: Wohooooo!!! Thunderous applause!!! https://t.co/ApoddWsEAF #PHVoteDuterte #Duterte #PiliPinasDebates2016 #Eleksyon2016 #Halala…",FALSE,0,NA,2016-03-30 18:07:31,FALSE,NA,"715239045958344704",NA,"<a href=""http://www.phvote.com"" rel=""nofollow"">PHVoteRT</a>","PHVoteRT",1,TRUE,FALSE,NA,NA
"2","Wohooooo!!! Thunderous applause!!! https://t.co/ApoddWsEAF #PHVoteDuterte #Duterte #PiliPinasDebates2016 #Eleksyon2016 #Halalan2016",FALSE,1,NA,2016-03-30 18:07:07,FALSE,NA,"715238946276442115",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","choyzee",1,FALSE,FALSE,NA,NA
"3","RT @Senyora: Ikaw na talaga @iamkarendavila!!! Galingan mo sa #PiliPinasDebates2016! <ed><U+00A0><U+00BD><ed><U+00B2><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+008A> https://t.co/GrfcsMQnLu",FALSE,0,NA,2016-03-30 18:06:45,FALSE,NA,"715238852001005568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","preciousmile143",917,TRUE,FALSE,NA,NA
"4","RT @Senyora: Ikaw na talaga @iamkarendavila!!! Galingan mo sa #PiliPinasDebates2016! <ed><U+00A0><U+00BD><ed><U+00B2><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+008A> https://t.co/GrfcsMQnLu",FALSE,0,NA,2016-03-30 17:46:15,FALSE,NA,"715233694202486784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Petra_Solano",917,TRUE,FALSE,NA,NA
"5","RT @marthebartender: #PHVoteDuterte reetweet if you believe in him!!<ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A> #PiliPinasDebates2016",FALSE,0,NA,2016-03-30 17:16:38,FALSE,NA,"715226239720509440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mayyam11",40,TRUE,FALSE,NA,NA
"6","RT @IamEthylGabison: Sis @iamboobita: Teh ano bang common reason ng divorce?
Ako: Marriage. Charot! #PiliPinasDebates2016 #BilangPilipino",FALSE,0,NA,2016-03-30 17:12:09,FALSE,NA,"715225109556887552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rj143ever",440,TRUE,FALSE,NA,NA
"7","RT @IamEthylGabison: Pag time ni Mar Roxas ayaw nya iniinterrupt pero sya hilig sumingit sa oras ng iba. Charot! #PiliPinasDebates2016 #Bil…",FALSE,0,NA,2016-03-30 17:11:52,FALSE,NA,"715225041458171904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rj143ever",2587,TRUE,FALSE,NA,NA
"8","RT @IamEthylGabison: Mas magaling sila sa HUGAS-KAMAY kesa sa TAAS-KAMAY. Charot! #PiliPinasDebates2016 #BilangPilipino",FALSE,0,NA,2016-03-30 17:11:42,FALSE,NA,"715224996973387776",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rj143ever",1116,TRUE,FALSE,NA,NA
"9","RT @IamEthylGabison: Interview nyo si VP Binay @gmanews, @interaksyon &amp; @ABSCBNNews ask nyo ano laman ng NOTES este DOCUMENTS nya. Charot!…",FALSE,0,NA,2016-03-30 17:11:33,FALSE,NA,"715224962244546560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rj143ever",272,TRUE,FALSE,NA,NA
"10","RT @IamEthylGabison: Kung ibabalik man ang DEATH PENALTY dapat unahin ang mapapatunayang CORRUPT OFFICIALS. Charot! #PiliPinasDebates2016 #…",FALSE,0,NA,2016-03-30 17:11:19,FALSE,NA,"715224902173724672",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rj143ever",700,TRUE,FALSE,NA,NA
"11","RT @sibobpo: #PilipinasDebates2016 Ang panganib sa pagkakaroon ng idolo sa debate, nagiging cheerleader na lang ang botante sa halip na man…",FALSE,0,NA,2016-03-30 16:21:52,FALSE,NA,"715212456058957825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","z3r0_003",319,TRUE,FALSE,NA,NA
"12","RT @rdabdao: It's so easy for everyone to criticize Mar. May nagawa naman yung administration. You expect perfection?  #PiliPinasDebates2016",FALSE,0,NA,2016-03-30 16:06:46,FALSE,NA,"715208659337224192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yourcitypromdi",25,TRUE,FALSE,NA,NA
"13","RT @Kuya_duterte: 1 RT = Isang sampal ng tsinelas sa mukha ni Mar.

#PiliPinasDebates2016",FALSE,0,NA,2016-03-30 16:05:29,FALSE,NA,"715208335293743105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chelseamew",1671,TRUE,FALSE,NA,NA
"14","RT @Kuya_duterte: Masasampal ko na talaga yang Binay na yan. Masyadong pabebe. Kala niya cute siya.

#PiliPinasDebates2016",FALSE,0,NA,2016-03-30 16:05:16,FALSE,NA,"715208280566411265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chelseamew",407,TRUE,FALSE,NA,NA
"15","RT @VMiguelG: When you want to run a country but you can't handle a debate <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PiliPinasDebates2016",FALSE,0,NA,2016-03-30 16:01:58,FALSE,NA,"715207447502131200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vmigswifeeyyyy",242,TRUE,FALSE,NA,NA
"16","RT @VMiguelG: If Binay can't follow the simple rules, do you still expect him to be a reliable candidate? #PiliPinasDebates2016",FALSE,0,NA,2016-03-30 16:01:54,FALSE,NA,"715207434394931200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vmigswifeeyyyy",255,TRUE,FALSE,NA,NA
"17","RT @AdvisableTweets: LUCHI: Let's move on to the next question.CANDIDATES: HINDI! WALANG MAKAKAPIGIL SAMIN!#PilipinasDebates2016",FALSE,0,NA,2016-03-30 15:53:03,FALSE,NA,"715205203721461760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itmustbekarl",219,TRUE,FALSE,NA,NA
"18","RT @JustMasterbetty: Haha. Dapat si Amy Perez na ang susunod na host ng Pilipinas Debates, yung tipong parang Face to Face! Hahaha. #PiliPi…",FALSE,0,NA,2016-03-30 15:42:49,FALSE,NA,"715202629849055232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nimbosa",1,TRUE,FALSE,NA,NA
"19","BAKIT HINDI SA TACLOBAN GANAPIN ANG HULING #PiliPinasDebates2016",FALSE,0,NA,2016-03-30 15:31:35,FALSE,NA,"715199803878051840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xxARNEDOxx",0,FALSE,FALSE,NA,NA
"20","RT @raissawriter: Fact checking Duterte - he went to tacloban only briefly 4 days after Haiyan https://t.co/53FuNUIKtM #PiliPinasDebates2016",FALSE,0,NA,2016-03-30 15:24:39,FALSE,NA,"715198056472285188",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wuwi",131,TRUE,FALSE,NA,NA
"21","<ed><U+00A0><U+00BD><ed><U+00B1><U+0091>
<ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BD><ed><U+00B2><U+008D>@angelicaj__<U+2757><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB>- Thank you very much.
<ed><U+00A0><U+00BD><ed><U+00B1><U+0091>
<U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+008E>@angeliaong0627
<U+264E>SET<U+267B>DISCOVER<ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BC><ed><U+00BC><U+008E>ƒƒ<U+2708>
@itsShowtimena
#PiliPinasDebates2016
https://t.co/XvG5HakSu7",FALSE,0,NA,2016-03-30 15:10:01,FALSE,NA,"715194373806239744",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","7770000Deilon",0,FALSE,FALSE,NA,NA
"22","RT @Senyora: SORRY BINAY. DI KA BELONG. #PiliPinasDebates2016 #BFFGoals https://t.co/oRTtXGNKtx",FALSE,0,NA,2016-03-30 15:02:45,FALSE,NA,"715192547102953472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jackedupjp",2657,TRUE,FALSE,NA,NA
"23","RT @TheseDamnWords: Poe: on point
Duterte: has a point
Binay: pointless
Roxas: pointangina
#PiliPinasDebates2016",FALSE,0,NA,2016-03-30 15:00:00,FALSE,NA,"715191855114104832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caBAEoo97",1532,TRUE,FALSE,NA,NA
